ID,Date,Time,950,955,960,965,970,975,980,985,990,995,1000,1005,1010,1015,1020,1025,1030,1035,1040,1045,1050,1055,1060,1065,1070,1075,1080,1085,1090,1095,1100,1105,1110,1115,1120,1125,1130,1135,1140,1145,1150,1155,1160,1165,1170,1175,1180,1185,1190,1195,1200,1205,1210,1215,1220,1225,1230,1235,1240,1245,1250,1255,1260,1265,1270,1275,1280,1285,1290,1295,1300,1305,1310,1315,1320,1325,1330,1335,1340,1345,1350,1355,1360,1365,1370,1375,1380,1385,1390,1395,1400,1405,1410,1415,1420,1425,1430,1435,1440,1445,1450,1455,1460,1465,1470,1475,1480,1485,1490,1495,1500,1505,1510,1515,1520,1525,1530,1535,1540,1545,1550,1555,1560,1565,1570,1575,1580,1585,1590,1595,1600,1605,1610,1615,1620,1625,1630,1635,1640,1645,1650
Sample:137,10/10/16,12:26:51,0.1737791,0.1801744,0.1882978,0.1972989,0.2063574,0.2149515,0.2225867,0.2284463,0.2321851,0.2340135,0.2346442,0.2341688,0.2328532,0.2309128,0.2284953,0.2255847,0.2222829,0.218818,0.2155573,0.2122172,0.2088752,0.2055613,0.2022929,0.1991738,0.1962939,0.1937892,0.1917538,0.1901823,0.1890819,0.188381,0.1881583,0.1883692,0.1889946,0.1903007,0.1927701,0.1977899,0.2070783,0.2213228,0.2394183,0.259694,0.2810588,0.3015921,0.3201487,0.335986,0.3490585,0.3606526,0.3714962,0.3813851,0.389473,0.3947997,0.3971443,0.3969196,0.3938836,0.388093,0.3803499,0.3719412,0.3643111,0.3580157,0.3530632,0.3493125,0.3464395,0.3444296,0.3430076,0.3418753,0.3408313,0.3395584,0.3379792,0.3362392,0.3348514,0.3343265,0.3348146,0.3365816,0.3399182,0.3449275,0.3517973,0.3604794,0.3709488,0.3830635,0.3961219,0.4094787,0.4228144,0.4356533,0.4473871,0.4580032,0.4674732,0.476663,0.4874347,0.5018291,0.5209953,0.5443364,0.5705019,0.5991473,0.6284909,0.6563819,0.6816979,0.7037141,0.7218375,0.7358288,0.746179,0.7534831,0.7584451,0.7618363,0.7639248,0.7651091,0.7646863,0.7629396,0.7600161,0.7563656,0.7524232,0.7480778,0.7435355,0.7389942,0.7342808,0.7297333,0.7255576,0.7214519,0.7178466,0.7151514,0.7126096,0.7104711,0.7083754,0.7065805,0.705108,0.7030761,0.7008973,0.6984993,0.6961752,0.6933209,0.6896355,0.6850436,0.6800832,0.6748937,0.6696298,0.6642992,0.6592126,0.6541284,0.6493163,0.6448836,0.6407062,0.6368845,0.6335133
Sample:138,10/10/16,12:27:56,0.1840313,0.1908692,0.1994397,0.2089609,0.2185472,0.2276146,0.2356865,0.2418684,0.2457885,0.2477665,0.2483496,0.2477529,0.2462541,0.2440535,0.2413588,0.2381874,0.2345816,0.2308051,0.2272702,0.2237689,0.2201829,0.2166571,0.2132056,0.2099411,0.2069196,0.2042456,0.2021031,0.2004195,0.1992248,0.1984819,0.1982125,0.198407,0.1990417,0.2003221,0.2028492,0.2080606,0.2177442,0.2327392,0.2518924,0.2736114,0.2967452,0.3190904,0.3394334,0.3569641,0.3718109,0.3850645,0.3973725,0.4085569,0.4177682,0.4238516,0.4263901,0.4258603,0.4221189,0.4153415,0.4065757,0.3972438,0.3887959,0.3817928,0.3762206,0.3720129,0.3689365,0.3667071,0.3650785,0.3638175,0.362668,0.3612387,0.3594851,0.3575397,0.3560265,0.3554601,0.3561115,0.3581813,0.3619616,0.3675581,0.3753242,0.3851953,0.3971187,0.4108984,0.425647,0.4407611,0.4558774,0.4703987,0.4837418,0.4958338,0.5067775,0.5175762,0.530165,0.5469297,0.5694162,0.5967054,0.6271059,0.6597663,0.6926221,0.7227794,0.7494652,0.7720453,0.7900593,0.8037246,0.8136332,0.8206171,0.8251543,0.8283913,0.8301086,0.830985,0.8304514,0.8284689,0.8255982,0.8219559,0.8179193,0.8137106,0.8092243,0.8046098,0.7998694,0.795393,0.7910606,0.7870612,0.7832699,0.7803777,0.7778651,0.7755378,0.7733216,0.7713886,0.7697195,0.7676982,0.7653168,0.7628018,0.7603094,0.75724,0.7533171,0.7485247,0.7433562,0.7380664,0.7326548,0.7270236,0.7215812,0.7161681,0.7108287,0.7060155,0.7014077,0.6971871,0.6935942
Sample:139,10/10/16,12:28:58,0.1903352,0.1965981,0.2045283,0.213337,0.2222233,0.2306789,0.2382584,0.2439969,0.2476559,0.2494097,0.2500051,0.249564,0.2482569,0.2462561,0.2438089,0.2408751,0.2375105,0.2340321,0.2306995,0.2273171,0.2238969,0.2204659,0.2170898,0.2139423,0.2110019,0.2084606,0.2063776,0.2047118,0.2035056,0.2027411,0.2024304,0.20255,0.2031174,0.2043102,0.2066874,0.2116424,0.2208218,0.2350439,0.2531926,0.2736776,0.2953469,0.3161484,0.3350328,0.3510908,0.3643202,0.3760395,0.3870288,0.3971746,0.4055196,0.4109628,0.413405,0.4132543,0.4102378,0.4043002,0.3960393,0.3870695,0.3790226,0.3724366,0.3672034,0.3632848,0.3603221,0.3582459,0.3567152,0.3555517,0.3544765,0.3532189,0.3516149,0.3498385,0.3484538,0.3479474,0.3484699,0.350259,0.3536205,0.3587068,0.3656672,0.3743961,0.3849433,0.3970885,0.4100832,0.4234338,0.4366988,0.4494282,0.4611112,0.4716727,0.4811929,0.4905798,0.5015163,0.5158266,0.5348185,0.5575736,0.5827398,0.6100297,0.6375047,0.6629569,0.6856335,0.7049377,0.7206395,0.7325267,0.7412868,0.7474896,0.7516064,0.754428,0.7560043,0.7569521,0.7564765,0.7548752,0.7523887,0.7492046,0.7456388,0.7418151,0.7377685,0.7334501,0.7292024,0.7252053,0.7212641,0.7176076,0.7141803,0.7114862,0.7090904,0.7069473,0.7049369,0.703172,0.7014827,0.699386,0.6974573,0.6952686,0.6929616,0.6903858,0.6869649,0.6828671,0.6785342,0.6739268,0.6691288,0.6642295,0.6595858,0.6551877,0.6509905,0.6470183,0.6433321,0.639937,0.6370597
Sample:140,10/10/16,12:36:39,0.215662,0.2076018,0.2006178,0.1945763,0.1890731,0.1838931,0.1792025,0.1747351,0.1701735,0.165646,0.1614704,0.1575764,0.154016,0.1505452,0.1470267,0.1434224,0.1398635,0.1363844,0.1329742,0.129318,0.1255122,0.1216981,0.1179467,0.1144662,0.1112744,0.1083265,0.1055169,0.1029563,0.100779,0.09881865,0.09716023,0.09604443,0.09555327,0.09559286,0.09612192,0.09804879,0.1020262,0.1081381,0.1160209,0.1256685,0.1375726,0.1516238,0.1675426,0.1808037,0.1874148,0.1925926,0.201975,0.214526,0.2250791,0.2319977,0.2379532,0.2437071,0.2447322,0.2363972,0.2183141,0.1964023,0.177569,0.1636861,0.1533424,0.1451727,0.1385526,0.1335665,0.1300793,0.12786,0.1264668,0.1253055,0.1238354,0.1220405,0.1202194,0.118921,0.1183058,0.118364,0.1191317,0.1207905,0.1235673,0.1277179,0.1333553,0.1401586,0.1482406,0.1581521,0.1702479,0.1839569,0.1974759,0.2099779,0.2233763,0.238499,0.2557904,0.2769878,0.3003881,0.3197276,0.3412511,0.3717424,0.4063037,0.4376355,0.4639161,0.4869747,0.5063981,0.5212336,0.5315409,0.5382856,0.5426696,0.5457187,0.5478063,0.5490441,0.548757,0.5471026,0.5451343,0.5431823,0.5415004,0.5390505,0.5356199,0.5316812,0.5273787,0.5226462,0.5173934,0.5119644,0.5065821,0.5014799,0.4960958,0.4903681,0.4850233,0.4806935,0.4775376,0.4752759,0.4732639,0.4705234,0.4671763,0.4635102,0.4592642,0.4543595,0.4492462,0.4444328,0.4399274,0.4356777,0.4322672,0.4304707,0.4294424,0.4269908,0.42387,0.4232666,0.425436
Sample:141,10/10/16,12:39:45,0.2515377,0.2421285,0.2337026,0.2262159,0.219329,0.2129212,0.2069572,0.2012838,0.1955846,0.18997,0.1847447,0.1799203,0.1754649,0.171138,0.1667933,0.1624297,0.1580891,0.1538884,0.1497939,0.1455014,0.1410678,0.1365169,0.132107,0.1280188,0.1242465,0.1207713,0.1174568,0.1144298,0.1117738,0.1094682,0.1075444,0.1061043,0.1054426,0.1053926,0.1059342,0.1079935,0.1123025,0.1191145,0.1280454,0.1389993,0.1525174,0.1681808,0.1856255,0.1998647,0.2066132,0.2118101,0.2216275,0.2349203,0.2462285,0.2537192,0.2601809,0.2664499,0.2677063,0.2589759,0.2399051,0.2165536,0.1962858,0.1811176,0.1698087,0.160876,0.1536202,0.1481072,0.1441931,0.1416683,0.1400801,0.1387531,0.1371366,0.1351949,0.1332709,0.1319389,0.1313577,0.1315193,0.1324318,0.1343453,0.1375491,0.1421703,0.148379,0.1557881,0.1645665,0.1751708,0.1879225,0.2023499,0.2165933,0.2296352,0.2437293,0.2595702,0.2776304,0.2996111,0.323537,0.3428869,0.3642699,0.3946644,0.4290296,0.4599892,0.4856085,0.5079507,0.5268845,0.5414152,0.5515131,0.5581793,0.5624831,0.565494,0.5677164,0.5689178,0.5685527,0.5668356,0.5647943,0.5628277,0.5610555,0.5585205,0.5549543,0.5508526,0.5464688,0.5416911,0.5363498,0.5307626,0.5253093,0.5201946,0.5148348,0.509103,0.5036354,0.4992179,0.4961846,0.4938879,0.4918194,0.4890452,0.4856859,0.4819143,0.4776672,0.4727658,0.4677449,0.4629641,0.458612,0.4543639,0.4508547,0.4490553,0.4480121,0.4457576,0.4428786,0.4425271,0.4449458
Sample:142,10/10/16,12:44:08,0.2591843,0.2521297,0.2457638,0.2400496,0.2348104,0.2298258,0.2251788,0.2207481,0.2162054,0.2115915,0.2072377,0.2030973,0.1992439,0.1954429,0.1917293,0.1880318,0.1842829,0.1806769,0.1772923,0.1738445,0.1703338,0.1668049,0.1634111,0.1603094,0.1573591,0.1546055,0.1519736,0.1495862,0.1474542,0.1454954,0.143702,0.1423022,0.1413638,0.1407574,0.1404747,0.1411419,0.1432083,0.1467795,0.1516126,0.1575274,0.1648777,0.1735836,0.1835145,0.1920087,0.1968708,0.200873,0.2070884,0.2149064,0.2211955,0.2249714,0.2278467,0.2305414,0.2303252,0.2245173,0.2129481,0.1991373,0.1873021,0.1785259,0.1718732,0.1664318,0.1618882,0.1583973,0.1558544,0.1542096,0.1530877,0.1520422,0.1506788,0.1490325,0.1473939,0.1461871,0.145499,0.1453428,0.1458294,0.1470635,0.1491383,0.1522984,0.1566412,0.1619805,0.1683071,0.1759016,0.1851446,0.1953673,0.2053484,0.2144225,0.2237138,0.2340424,0.2463695,0.261858,0.2800748,0.2975907,0.3175039,0.3435818,0.3724707,0.3993185,0.4226383,0.4430405,0.4601576,0.4732977,0.4825974,0.4886775,0.4925681,0.4952476,0.4971502,0.4981703,0.4978549,0.4963354,0.4942883,0.4922669,0.4902345,0.4875946,0.484239,0.4803878,0.4762555,0.4718464,0.467285,0.4626582,0.4580118,0.4538048,0.4495847,0.4452186,0.4410314,0.4375526,0.4349871,0.4328759,0.4309701,0.4284621,0.4256885,0.4226045,0.4189588,0.4146737,0.4100801,0.4057241,0.401507,0.3975241,0.3940816,0.3916146,0.3897981,0.3869919,0.3837165,0.3821057,0.3823045
Sample:143,10/10/16,12:45:42,0.2156185,0.2073043,0.1999578,0.1935261,0.1876833,0.1821376,0.1770088,0.1721219,0.1672397,0.1623296,0.1578445,0.1537196,0.1498388,0.1461137,0.1424238,0.1386461,0.1349007,0.1312946,0.1278262,0.1240713,0.1201438,0.1162688,0.1125052,0.1090286,0.1058076,0.1028416,0.1000647,0.09751995,0.09530549,0.09340077,0.09177452,0.09063464,0.09016258,0.09022944,0.0907533,0.09261843,0.09653185,0.1025519,0.1103664,0.1200538,0.1320977,0.1462913,0.1623118,0.1754863,0.1818601,0.1867447,0.1959897,0.2086882,0.2195745,0.2269122,0.2333558,0.2396578,0.2411398,0.2328122,0.2143366,0.1918477,0.1724928,0.1582599,0.1476897,0.1393756,0.1327152,0.1276672,0.1240359,0.1217184,0.1202262,0.1189551,0.1174648,0.1156954,0.1139155,0.1126752,0.1121222,0.1121797,0.1129607,0.1145995,0.1173875,0.1215012,0.1270732,0.1337676,0.1416891,0.151359,0.1631448,0.176574,0.1898873,0.2022745,0.2156583,0.2309659,0.2486311,0.2702567,0.2940128,0.3132674,0.3345006,0.3648123,0.3990135,0.4297237,0.4551284,0.4772476,0.4959154,0.5100158,0.5197301,0.5260128,0.5299363,0.5327195,0.5346138,0.5356412,0.5350308,0.5330949,0.5307294,0.5284483,0.5263942,0.5236351,0.5199986,0.5159177,0.5114166,0.5066097,0.5013106,0.4958378,0.4903916,0.4852869,0.4800151,0.4744264,0.4689743,0.4646117,0.4615078,0.4591853,0.4570808,0.4543442,0.4509763,0.447342,0.4432204,0.4384572,0.4334836,0.42881,0.4244651,0.420315,0.4170309,0.41536,0.414491,0.4121596,0.4093369,0.4090868,0.4115497
Sample:144,10/10/16,12:46:36,0.2262218,0.2176918,0.2101536,0.2035963,0.1975689,0.1919647,0.1868269,0.1819576,0.1770093,0.1720248,0.1674702,0.1632126,0.1593048,0.1555474,0.1517185,0.1478536,0.1439336,0.1401904,0.1365689,0.1326922,0.1286217,0.1245101,0.1204902,0.116777,0.1133381,0.1101769,0.1072085,0.1044785,0.1020804,0.1000235,0.09829957,0.09709622,0.09653729,0.09660249,0.09722487,0.09928824,0.1035115,0.1100507,0.1185244,0.1288425,0.1415276,0.1563387,0.1729463,0.1866084,0.1933571,0.1986785,0.2082975,0.2211509,0.2320081,0.2391831,0.2454195,0.2515145,0.2528118,0.2444311,0.225985,0.2034859,0.1840146,0.1695718,0.1588466,0.1503353,0.1434634,0.1382805,0.1346014,0.1322617,0.1308279,0.1295936,0.1281362,0.1263212,0.1244922,0.1232013,0.1226598,0.1228305,0.1237729,0.1256491,0.1287377,0.1332511,0.1392925,0.1465711,0.1551227,0.1654599,0.177933,0.1920205,0.205854,0.2185982,0.2323489,0.2478503,0.2656159,0.2874129,0.3113697,0.3311847,0.3530649,0.3837267,0.4181494,0.4491455,0.4748579,0.4971694,0.5158983,0.5302067,0.5399781,0.5463846,0.5505366,0.5533386,0.5553172,0.5564811,0.5560367,0.5542142,0.5520057,0.5499315,0.5480753,0.5453917,0.5418481,0.5378517,0.5334702,0.5287578,0.5235171,0.5181301,0.5127562,0.5075698,0.5022126,0.4965166,0.4912738,0.4869429,0.483775,0.4814745,0.4793734,0.4766162,0.4733214,0.4696855,0.4655388,0.4608025,0.4558254,0.4510423,0.4467013,0.4427025,0.439418,0.4376781,0.4366654,0.4343037,0.4313596,0.4309434,0.4332804
Sample:145,10/10/16,12:47:25,0.2437912,0.2343269,0.2258952,0.2184007,0.2115768,0.205148,0.1991861,0.1935172,0.1878857,0.1822973,0.1770817,0.1722778,0.1678819,0.1636118,0.1593488,0.155011,0.1507361,0.1466075,0.1425359,0.1382631,0.1338719,0.1294675,0.1251415,0.1211433,0.1174121,0.1139325,0.110696,0.1077051,0.1050792,0.1028096,0.1008661,0.09940939,0.09865323,0.09848642,0.09892025,0.1007736,0.1047804,0.1111908,0.1196535,0.1300405,0.1429835,0.1581587,0.1751753,0.1890683,0.195673,0.2007766,0.2104892,0.2237363,0.2349304,0.2422902,0.2486373,0.2547583,0.2559378,0.2471038,0.2279884,0.2047671,0.1847165,0.1698497,0.1587511,0.1499946,0.1429346,0.1375618,0.1337793,0.1313252,0.1297792,0.1284736,0.126892,0.1249904,0.1231354,0.1218543,0.1212941,0.121381,0.12225,0.124072,0.1271127,0.1315841,0.1375919,0.1448652,0.1534499,0.1638097,0.1764015,0.1907153,0.2048395,0.2178941,0.2320286,0.2479462,0.2661452,0.2883683,0.3127132,0.3325829,0.3545878,0.3856144,0.4205305,0.4518521,0.4777306,0.5003269,0.519403,0.5338473,0.5437963,0.5503394,0.5545605,0.5575214,0.559521,0.5607536,0.56033,0.5585597,0.5563178,0.5542703,0.5525103,0.5499265,0.5462477,0.5421284,0.5376627,0.5327199,0.5273595,0.5217754,0.5162614,0.5110071,0.5055345,0.4997994,0.4942435,0.4898393,0.4866074,0.4842919,0.4822483,0.4795018,0.4760105,0.4721875,0.4679178,0.4628292,0.4576088,0.4528045,0.4482186,0.4439279,0.4403659,0.4384537,0.4374479,0.4350381,0.4321717,0.4317068,0.4340289
Sample:146,10/10/16,12:48:17,0.2209213,0.2128592,0.2057861,0.199609,0.1939087,0.1886032,0.183678,0.1789981,0.1743105,0.1696629,0.165392,0.1614181,0.1577645,0.1542459,0.1506802,0.1470234,0.1434127,0.1398774,0.1364874,0.1328279,0.1289982,0.1252052,0.121464,0.1179524,0.1147327,0.1117629,0.1090291,0.1064643,0.1042124,0.1022765,0.100612,0.09938773,0.09881893,0.09877531,0.09915254,0.1007887,0.1044481,0.1103088,0.1179409,0.1272861,0.138786,0.1522918,0.1674972,0.180111,0.1863271,0.1911654,0.2000919,0.2120976,0.2221376,0.2286314,0.234297,0.239859,0.2409115,0.2328274,0.2154135,0.1942679,0.1760934,0.162663,0.1526553,0.1447157,0.138278,0.1334539,0.1300577,0.1278697,0.1264998,0.125349,0.1239491,0.1222737,0.120513,0.1192366,0.1186145,0.1185892,0.1192949,0.1208333,0.1234438,0.1272801,0.1325188,0.1388027,0.1463366,0.1556534,0.1670386,0.1799746,0.1927631,0.2046246,0.2174298,0.231945,0.2485963,0.2689675,0.2912858,0.3094715,0.3295408,0.3580319,0.3902482,0.4192363,0.4433065,0.4642737,0.4820089,0.4955608,0.5048474,0.5109661,0.5149288,0.5177948,0.5198582,0.5210631,0.5207399,0.5192112,0.5174465,0.5158183,0.5144125,0.5121662,0.5089405,0.5052852,0.5013425,0.4968251,0.4917443,0.4864655,0.4812529,0.4761992,0.4708822,0.4652333,0.4597583,0.4554443,0.4523676,0.450099,0.4480869,0.4454151,0.4421177,0.4384894,0.4343839,0.4296438,0.42468,0.4200117,0.4156717,0.4115934,0.408302,0.4065616,0.4055825,0.4031767,0.4000972,0.3994744,0.4014141
Sample:147,10/10/16,12:49:16,0.2174242,0.2092665,0.2021144,0.1958887,0.1901738,0.1847994,0.1798626,0.1752202,0.170503,0.1658119,0.161561,0.1576143,0.1539478,0.1504459,0.1469351,0.1432824,0.1396506,0.1361621,0.1327625,0.1291315,0.1253765,0.1215825,0.1178483,0.1144045,0.1112537,0.1083325,0.105615,0.1031263,0.1009144,0.09902782,0.09743099,0.0962835,0.09575998,0.09575041,0.09620935,0.09798089,0.1017605,0.1076431,0.1152846,0.1246054,0.1360803,0.1496264,0.1650239,0.1778646,0.1842747,0.1892964,0.1984767,0.2107639,0.2210688,0.227698,0.2334556,0.2390583,0.2399952,0.2316474,0.2137075,0.1921597,0.173724,0.1602113,0.1501653,0.1422405,0.135888,0.1310683,0.1276969,0.1256082,0.1243569,0.1232947,0.1219273,0.1202388,0.1185261,0.1172794,0.1166952,0.1167602,0.1175186,0.1190771,0.1217479,0.1256901,0.1310101,0.1374762,0.1452217,0.1547404,0.1664048,0.1797018,0.1928713,0.2051167,0.2183771,0.2333895,0.2507373,0.2720897,0.2957415,0.315363,0.3373047,0.3681378,0.4029433,0.4342813,0.4603693,0.4830962,0.5021908,0.5167035,0.526639,0.5331659,0.5374226,0.5403937,0.5424603,0.5436486,0.543242,0.5415069,0.5394707,0.5376124,0.5359806,0.5335817,0.5301272,0.5261217,0.5218086,0.5169689,0.5115957,0.5060173,0.5002993,0.4948488,0.4892028,0.4832482,0.4775551,0.4729011,0.4695855,0.4672035,0.4651961,0.462337,0.4588272,0.4549666,0.4505535,0.4455664,0.4402795,0.4354202,0.4307878,0.4265331,0.4230095,0.4211653,0.4201342,0.4176297,0.4143687,0.4137867,0.4159604
Sample:148,10/10/16,12:49:59,0.2519808,0.2420141,0.2331887,0.2253404,0.2181627,0.2113259,0.2050537,0.1991451,0.193215,0.187372,0.1819482,0.1769272,0.1723399,0.1679158,0.1634101,0.1588229,0.1543314,0.149982,0.1457114,0.1412321,0.1365794,0.1319034,0.1273176,0.1230136,0.1190633,0.1153708,0.1119303,0.1087668,0.1059737,0.1035114,0.1014006,0.09984209,0.09905645,0.09889579,0.09934649,0.10134,0.1056738,0.1125788,0.1215878,0.1326332,0.1461997,0.1620116,0.1797387,0.1942082,0.2011728,0.2066177,0.2166583,0.2302089,0.2416025,0.2489964,0.2553736,0.2615204,0.2625843,0.2535765,0.2340921,0.2103798,0.1898424,0.1745688,0.1630935,0.1539809,0.1466339,0.1410712,0.1371955,0.134717,0.1331649,0.1318468,0.1302163,0.1283038,0.1263983,0.1250523,0.1244707,0.1246048,0.1255432,0.1275081,0.1307935,0.13557,0.1419551,0.1496097,0.1586188,0.1695726,0.1827578,0.1976354,0.2122933,0.2257699,0.2402605,0.2565577,0.2751528,0.2977955,0.3225589,0.3428494,0.3652534,0.3966547,0.4318897,0.4634708,0.4896493,0.5123261,0.5314467,0.5460321,0.5561656,0.5628255,0.5671589,0.5702295,0.5724148,0.5737005,0.573424,0.5717427,0.5697137,0.5678486,0.5661851,0.5636642,0.5600869,0.5560186,0.55168,0.5468273,0.5414314,0.5357333,0.5301892,0.5248321,0.5192213,0.5133036,0.5076986,0.5031608,0.4999202,0.4975495,0.495489,0.4926736,0.4891852,0.4852786,0.4810218,0.476045,0.4708085,0.4658343,0.4612871,0.4570146,0.4534332,0.4515813,0.4504678,0.4480487,0.4450158,0.4445487,0.4467943
Sample:149,10/10/16,12:50:46,0.2364545,0.2285897,0.2217699,0.2158512,0.2104245,0.2054019,0.200808,0.1963458,0.1918974,0.1873477,0.1831338,0.1792698,0.175635,0.1721424,0.1686309,0.1650562,0.1614266,0.1578823,0.1544603,0.1508141,0.1469759,0.1431283,0.1393628,0.1359095,0.1326581,0.1296684,0.1269486,0.1243815,0.1221433,0.1202479,0.1186874,0.117602,0.1171357,0.1173315,0.1180498,0.1201693,0.1244081,0.1308632,0.1390384,0.1487826,0.160568,0.1742702,0.1895589,0.2022256,0.2087927,0.2140028,0.222903,0.2345008,0.24409,0.2501902,0.2553308,0.2603039,0.2610806,0.2534722,0.2371405,0.2172864,0.2001095,0.18733,0.1777094,0.1700336,0.1637645,0.1590849,0.1557918,0.1537282,0.152528,0.1514736,0.1501337,0.1484372,0.1466685,0.1454321,0.1449138,0.1451081,0.146081,0.1479214,0.1509122,0.1552862,0.1611307,0.1681309,0.1764325,0.1864867,0.1984634,0.2118352,0.224888,0.2368553,0.2494527,0.2634878,0.2796754,0.2994478,0.3215893,0.3408518,0.3623427,0.3917049,0.4245775,0.454495,0.4797323,0.501601,0.5200725,0.5342076,0.5441287,0.5507346,0.5550147,0.558026,0.5599975,0.5612503,0.5609618,0.5592899,0.5572784,0.5553535,0.5536005,0.5510817,0.5476437,0.5438304,0.5395718,0.5350069,0.5299832,0.5247379,0.5195869,0.5146358,0.5094988,0.5040819,0.4990424,0.4948677,0.4919378,0.4897222,0.4877526,0.4851299,0.4819436,0.4784606,0.4744636,0.4698843,0.4650529,0.4603957,0.4561248,0.4521442,0.4488895,0.4471046,0.4458885,0.4434647,0.4404266,0.4397347,0.4414184
Sample:150,10/10/16,12:51:39,0.2373334,0.2292106,0.2220637,0.2159017,0.2102468,0.2049961,0.2002294,0.1956208,0.1909602,0.1862555,0.1818753,0.1777766,0.1739627,0.1703095,0.1665649,0.1626912,0.1588732,0.1551226,0.1514368,0.1475171,0.1434435,0.1393253,0.1352401,0.1314336,0.1278656,0.1245876,0.1215889,0.1187822,0.1163064,0.1141793,0.1124428,0.1112337,0.1107084,0.1108677,0.1116425,0.1139953,0.1186398,0.1256621,0.1345845,0.1451058,0.1577177,0.17222,0.1883531,0.2018216,0.2089789,0.2146776,0.2240903,0.2361767,0.2460236,0.2522291,0.2573791,0.2623219,0.2630128,0.2551745,0.2384933,0.2182626,0.2006867,0.1875278,0.1775903,0.1696143,0.1631055,0.1582181,0.1548884,0.1528652,0.1516481,0.1506429,0.1492777,0.1475104,0.145781,0.1445609,0.1440991,0.1444017,0.1455557,0.1477243,0.1511267,0.1559487,0.1623692,0.1700818,0.1790724,0.1898316,0.2025349,0.2166151,0.2303089,0.2428008,0.255942,0.2704934,0.287083,0.3074542,0.3303568,0.3505311,0.373116,0.4037388,0.4379546,0.4692005,0.4957605,0.5189773,0.5385296,0.5535309,0.5641358,0.5712336,0.5759076,0.5791723,0.5815445,0.5829821,0.5828914,0.5813416,0.5794592,0.5775754,0.5759417,0.5734866,0.570025,0.566097,0.5618222,0.5572293,0.5520819,0.5467629,0.5414672,0.53647,0.5313277,0.5259433,0.5208367,0.5168271,0.5138499,0.5117127,0.5097379,0.5071514,0.5040075,0.500482,0.4963745,0.4916147,0.4868417,0.4821407,0.4776972,0.4736176,0.4701541,0.4681015,0.4666367,0.4641373,0.4611227,0.4603617,0.4621221
Sample:151,10/10/16,12:52:36,0.2360509,0.2273281,0.2196185,0.212892,0.2069224,0.2013033,0.1960985,0.1912186,0.1863544,0.1814443,0.1768669,0.1726857,0.1688184,0.1651619,0.1614066,0.157508,0.1536225,0.1498654,0.1461749,0.1421769,0.1380723,0.1338563,0.1297206,0.1258684,0.122315,0.1189794,0.1158508,0.1130085,0.1105705,0.1084327,0.1066683,0.1054185,0.1048627,0.105005,0.1057094,0.1079413,0.1125513,0.1197687,0.1290403,0.1401578,0.1536018,0.169248,0.1867333,0.2011989,0.2084857,0.2142628,0.2244528,0.2379188,0.2490673,0.2561032,0.2620459,0.267774,0.2685989,0.2596204,0.2406351,0.2176834,0.1978699,0.1831547,0.1720907,0.1632744,0.1561193,0.1507427,0.1470061,0.1446721,0.1433154,0.1421729,0.1406582,0.138718,0.1367544,0.1353295,0.13474,0.1348919,0.1358519,0.1378749,0.1411773,0.1459657,0.1523394,0.1599844,0.1690821,0.1801583,0.1935168,0.2085057,0.2231653,0.2366184,0.2509577,0.2670044,0.285217,0.3074375,0.3319734,0.3525971,0.3756153,0.4075365,0.4434499,0.4760029,0.5031871,0.5268285,0.5468368,0.5620889,0.5728006,0.5799788,0.5847642,0.5881563,0.5905305,0.5920555,0.5919649,0.5903674,0.588587,0.5870316,0.5856388,0.5834272,0.5801957,0.576277,0.5719053,0.5671489,0.5617679,0.5561382,0.5505518,0.5452363,0.5395941,0.5335901,0.5279287,0.5232087,0.5200359,0.5178924,0.5158339,0.5130402,0.5095599,0.5056345,0.5011603,0.496189,0.4908783,0.4858598,0.4811855,0.47686,0.4733492,0.4714531,0.4703904,0.467759,0.4642968,0.4634934,0.4656671
